record_id,license_plate_number,plate_state_region,plate_type,vehicle_type,vehicle_make,vehicle_model,vehicle_color,vehicle_year,timestamp,latitude,longitude,camera_device_id,image_path,ocr_confidence_score,weather_conditions,temperature,visibility_lighting,road_conditions,traffic_conditions,speed,direction_of_travel,event_type,error_codes_remarks,day_of_week,hour_of_day,week,month,year
e104e3cd-c365-4a17-85de-92802771d3e8,ZL5473O,Missouri,Vanity,Motorcycle,Ford,Explorer,Brown,2016,2025-03-20 11:44:35,44.418349,-79.360335,CAM-010,/images/capture_0810.jpg,1.0,Rainy,-9.8,Daytime,Construction,Standstill,84,Westbound,Red Light,,Thursday,11,12,3,2025
6506fad1-a317-4c98-8e83-6059c67bbda2,NMJ2704,South Carolina,Standard,Motorcycle,Ram,1500,Orange,2014,2025-03-24 09:53:42,44.425402,-79.914721,CAM-011,/images/capture_0811.jpg,0.79,Foggy,9.6,Daytime,Wet,Heavy,73,Eastbound,Red Light,,Monday,9,13,3,2025
4bb86eb1-539a-4070-9de8-bb30e5cf1042,HP3945J,Arkansas,Standard,Bus,Lexus,ES,Brown,2017,2025-03-22 21:59:49,35.275642,-110.669124,CAM-028,/images/capture_0812.jpg,0.95,Rainy,10.9,Daytime,Flooded,Moderate,70,Southeast,Speeding,Group small open.,Saturday,21,12,3,2025
7f5b145a-7144-4290-a924-8952fd6443e9,EB8461V,Minnesota,Dealer,Van,Chevrolet,Traverse,White,2022,2025-03-11 20:44:56,26.40086,-107.68528,CAM-004,/images/capture_0813.jpg,0.72,Foggy,30.5,Low Visibility,Flooded,Congested,81,Westbound,Exit,,Tuesday,20,11,3,2025
b0bc9ebd-9234-40c7-8ca6-039f2029e05f,RK5613W,Michigan,Temporary,SUV,Ram,ProMaster,Silver,2022,2025-03-18 19:15:15,32.786924,-87.150576,CAM-003,/images/capture_0814.jpg,0.77,Foggy,36.7,Nighttime,Icy,Congested,80,Northbound,Exit,,Tuesday,19,12,3,2025
993a58f8-d9c2-4a66-837a-205935b1ba98,9781JFF,Connecticut,Dealer,SUV,Ford,Explorer,Gray,2014,2025-02-27 06:45:51,43.550213,-81.206572,CAM-001,/images/capture_0815.jpg,0.94,Rainy,36.6,Nighttime,Dry,Congested,46,Southbound,Regular Scan,,Thursday,6,9,2,2025
f0239336-c732-4b83-9a35-38b5ca371c3c,DV7275I,Alabama,Vanity,Bus,Audi,A6,White,2022,2025-03-19 08:09:14,37.154546,-96.132173,CAM-024,/images/capture_0816.jpg,0.95,Snowy,29.2,Dusk,Icy,Heavy,22,Southbound,Stop Sign,,Wednesday,8,12,3,2025
0d0e779e-a2a8-4eda-947a-e702563e1f7f,9369ZND,New Jersey,Temporary,Car,Mercedes-Benz,A-Class,Yellow,2020,2025-03-05 14:56:06,44.015094,-123.188399,CAM-026,/images/capture_0817.jpg,0.98,Rainy,37.6,Nighttime,Icy,Standstill,79,Eastbound,Parking Violation,,Wednesday,14,10,3,2025
1abfe58a-3574-496c-bb63-88b5130d5a46,CG4610B,Vermont,Temporary,Bus,Subaru,Outback,Orange,2021,2025-03-04 13:20:59,35.794712,-73.81102,CAM-002,/images/capture_0818.jpg,0.75,Partly Cloudy,32.8,Low Visibility,Snowy,Moderate,60,Eastbound,Regular Scan,,Tuesday,13,10,3,2025
58f4e53a-f8d8-4a27-a9b0-851f21362995,MAE6336,Montana,Standard,Motorcycle,Mazda,Mazda3,Blue,2010,2025-02-28 15:43:02,35.612836,-92.249758,CAM-019,/images/capture_0819.jpg,0.94,Clear,3.8,Low Visibility,Wet,Light,106,Northbound,Regular Scan,,Friday,15,9,2,2025
52e17daa-268e-4f8a-a711-dda635e53771,RNM4245,Washington,Dealer,Motorcycle,Jeep,Wrangler,Blue,2018,2025-02-28 16:18:57,32.167604,-102.609089,CAM-002,/images/capture_0820.jpg,0.88,Rainy,-6.2,Nighttime,Icy,Congested,29,Northbound,Red Light,,Friday,16,9,2,2025
1c4c8cca-9234-4ef8-813b-f78a166f685b,3859ALX,Florida,Vanity,Truck,Ford,Explorer,Green,2023,2025-03-11 13:07:39,29.022157,-114.986759,CAM-021,/images/capture_0821.jpg,0.78,Rainy,36.3,Nighttime,Dry,Moderate,45,Northeast,Red Light,,Tuesday,13,11,3,2025
2ff2c732-58eb-4511-ba09-5a321833bab7,LW4016Y,Alaska,Temporary,Bus,Jeep,Cherokee,Gray,2010,2025-02-24 05:14:22,36.825085,-120.706218,CAM-029,/images/capture_0822.jpg,0.82,Snowy,34.0,Nighttime,Flooded,Light,51,Northeast,Exit,,Monday,5,9,2,2025
f01dcd5e-df8a-4d8f-95af-29046f6a2363,XE4337S,Rhode Island,Dealer,SUV,Kia,Telluride,Gray,2013,2025-03-01 07:19:37,33.109373,-96.990764,CAM-029,/images/capture_0823.jpg,0.75,Cloudy,34.2,Dusk,Dry,Congested,106,Eastbound,Stop Sign,,Saturday,7,9,3,2025
6441996e-3157-4789-8e75-7e8e4cb5375f,4554OEB,Delaware,Commercial,SUV,Nissan,Frontier,White,2011,2025-03-17 12:23:59,33.094848,-82.86121,CAM-014,/images/capture_0824.jpg,0.93,Snowy,10.4,Dawn,Flooded,Congested,99,Southeast,Regular Scan,,Monday,12,12,3,2025
4886f221-3a50-452e-84c2-4ec20ce98430,MZ6393A,North Dakota,Specialty,Van,Toyota,Camry,Brown,2014,2025-03-04 16:27:00,42.779245,-86.351767,CAM-027,/images/capture_0825.jpg,0.92,Foggy,17.3,Daytime,Icy,Moderate,11,Northeast,Stop Sign,,Tuesday,16,10,3,2025
65ec25f1-b333-47be-b6e7-4fd48edcc136,0837AXI,Louisiana,Vanity,Car,Subaru,Outback,Blue,2019,2025-02-25 21:32:50,41.063554,-121.414085,CAM-022,/images/capture_0826.jpg,0.93,Rainy,15.5,Daytime,Flooded,Standstill,42,Westbound,Speeding,,Tuesday,21,9,2,2025
a5a37e19-f07f-4b25-bb25-db8a82fc56ce,LZK0223,Vermont,Temporary,Motorcycle,Mazda,Mazda6,Yellow,2021,2025-03-20 01:13:46,37.992387,-75.039102,CAM-002,/images/capture_0827.jpg,0.93,Cloudy,32.2,Low Visibility,Dry,Moderate,88,Westbound,Speeding,Company appear score.,Thursday,1,12,3,2025
f6128997-59f2-4083-a407-2a395c308af6,XBH3034,Wisconsin,Temporary,Truck,Subaru,Legacy,Red,2019,2025-02-22 19:32:55,33.148869,-89.202309,CAM-012,/images/capture_0828.jpg,0.76,Sunny,29.5,Nighttime,Icy,Light,22,Westbound,Exit,,Saturday,19,8,2,2025
8884ce4a-69b7-43e8-8c6e-25cd2d0a41ab,OX2659M,Kansas,Standard,Car,Jeep,Compass,Brown,2018,2025-03-16 17:56:16,39.119709,-102.165533,CAM-008,/images/capture_0829.jpg,0.74,Clear,4.7,Dawn,Icy,Heavy,49,Southeast,Regular Scan,,Sunday,17,11,3,2025
8d52aa1c-6fdd-4b43-9bea-852250c5031e,3581RIN,Mississippi,Dealer,Bus,Mazda,CX-30,White,2012,2025-03-20 15:24:56,48.14885,-110.43066,CAM-001,/images/capture_0830.jpg,1.0,Clear,13.4,Daytime,Flooded,Light,51,Southwest,Stop Sign,,Thursday,15,12,3,2025
bd0e7a0a-94c7-438c-b016-188328d805b0,3634MWU,New Hampshire,Standard,SUV,Dodge,Grand Caravan,Yellow,2020,2025-03-03 18:20:12,44.118459,-122.53955,CAM-021,/images/capture_0831.jpg,0.89,Clear,-6.0,Daytime,Construction,Standstill,47,Southeast,Parking Violation,,Monday,18,10,3,2025
7b00ed1c-7c37-4b14-9a57-f104d816f4ff,2225UQY,South Carolina,Temporary,Bus,Kia,Optima,Black,2015,2025-03-21 01:14:00,32.615855,-105.591873,CAM-025,/images/capture_0832.jpg,0.77,Cloudy,-2.0,Dawn,Dry,Light,104,Northbound,Red Light,,Friday,1,12,3,2025
1f0449b6-e615-4770-a6df-e028140d00c4,8030UMF,Utah,Commercial,Motorcycle,Toyota,Highlander,Black,2021,2025-03-01 05:07:04,42.104228,-87.514843,CAM-018,/images/capture_0833.jpg,0.74,Snowy,-7.0,Daytime,Construction,Congested,42,Eastbound,Stop Sign,,Saturday,5,9,3,2025
aecfa985-39eb-49d9-a810-351fec1a1bac,QHU4524,Texas,Dealer,SUV,BMW,X1,Green,2010,2025-03-06 07:58:31,39.727548,-123.041192,CAM-018,/images/capture_0834.jpg,0.74,Cloudy,0.4,Low Visibility,Construction,Standstill,72,Southeast,Speeding,,Thursday,7,10,3,2025
58f8a1da-d68e-4973-acc9-3a6c92c42a90,5658QNE,New Mexico,Temporary,Bus,Mazda,Mazda6,Green,2018,2025-03-06 10:08:57,29.266603,-89.076034,CAM-030,/images/capture_0835.jpg,0.82,Rainy,-9.2,Nighttime,Dry,Standstill,108,Southwest,Regular Scan,,Thursday,10,10,3,2025
adad35a3-1a9d-4926-bb3e-c82a754762c4,FZ7495T,North Carolina,Commercial,Van,Honda,Pilot,Green,2010,2025-03-19 15:48:58,28.093524,-78.223256,CAM-014,/images/capture_0836.jpg,1.0,Sunny,10.6,Dawn,Icy,Moderate,8,Southbound,Red Light,,Wednesday,15,12,3,2025
cb1c749b-9b09-4352-b761-46a297d10678,YS0242X,Nebraska,Temporary,Bus,Kia,Sorento,White,2010,2025-03-16 14:48:26,47.992123,-111.45688,CAM-017,/images/capture_0837.jpg,0.76,Foggy,36.6,Dawn,Snowy,Heavy,34,Westbound,Entry,Box as large gun order later develop.,Sunday,14,11,3,2025
0347513d-264b-4df5-a55f-23f58a289757,7848XQV,Texas,Standard,SUV,Nissan,Sentra,Blue,2014,2025-03-21 16:26:04,46.851682,-82.56799,CAM-009,/images/capture_0838.jpg,0.96,Clear,30.3,Daytime,Icy,Moderate,62,Southeast,Speeding,,Friday,16,12,3,2025
821e65f2-128d-44d0-9752-7cfe41376174,VQ2641G,Illinois,Vanity,Motorcycle,Toyota,Tundra,Blue,2016,2025-02-22 07:34:05,48.223225,-95.320562,CAM-008,/images/capture_0839.jpg,0.77,Sunny,5.2,Dusk,Icy,Congested,97,Northbound,Entry,,Saturday,7,8,2,2025
be766594-6bb9-42f9-a512-66bf1e784a81,GVM5460,Alabama,Dealer,Car,Chevrolet,Malibu,Red,2013,2025-03-06 13:09:59,44.498029,-116.455246,CAM-001,/images/capture_0840.jpg,0.77,Cloudy,18.3,Dawn,Construction,Heavy,114,Northwest,Regular Scan,,Thursday,13,10,3,2025
a3f92d8a-75dc-4712-be51-7d3b11bcfdc2,HAU2560,South Dakota,Vanity,Car,Mercedes-Benz,GLE,White,2015,2025-03-02 09:57:28,35.274575,-88.176391,CAM-005,/images/capture_0841.jpg,0.78,Rainy,39.7,Dusk,Flooded,Heavy,49,Northeast,Stop Sign,Analysis situation term miss leader who article look.,Sunday,9,9,3,2025
85025268-8d1a-4fa0-94cf-7c3a27300ce8,4080PWX,Massachusetts,Standard,Truck,Subaru,Crosstrek,Green,2018,2025-03-24 00:44:51,32.975075,-111.463202,CAM-029,/images/capture_0842.jpg,0.84,Rainy,38.7,Dawn,Snowy,Standstill,20,Northeast,Regular Scan,,Monday,0,13,3,2025
878e3c62-4830-43c6-b89d-dbd932bef35b,XR8388H,Alaska,Dealer,SUV,Ram,ProMaster,Red,2010,2025-03-17 23:42:03,28.267007,-74.981543,CAM-029,/images/capture_0843.jpg,0.72,Partly Cloudy,-3.7,Daytime,Construction,Heavy,47,Southeast,Speeding,,Monday,23,12,3,2025
43167dbe-8efb-462d-b586-bbf539b0e706,OND6575,South Dakota,Dealer,Motorcycle,Ram,ProMaster,Gray,2023,2025-02-28 17:01:05,45.424315,-73.015302,CAM-004,/images/capture_0844.jpg,0.91,Rainy,5.7,Dawn,Icy,Congested,100,Eastbound,Speeding,International blue Republican kitchen tonight focus.,Friday,17,9,2,2025
3168ab12-f5f2-4edd-800b-8db527c57ecc,WG1835M,Mississippi,Dealer,Truck,Mazda,CX-9,White,2023,2025-02-25 02:30:46,46.17976,-124.302897,CAM-003,/images/capture_0845.jpg,0.9,Cloudy,3.6,Daytime,Wet,Standstill,31,Northbound,Regular Scan,,Tuesday,2,9,2,2025
0fd49f8b-03df-47f5-9377-544d0e3454fb,7921FHK,Arizona,Specialty,SUV,Mercedes-Benz,C-Class,Green,2020,2025-03-11 16:17:29,26.028998,-74.38753,CAM-013,/images/capture_0846.jpg,0.83,Sunny,0.5,Dawn,Flooded,Standstill,111,Northwest,Entry,,Tuesday,16,11,3,2025
9f2b0bbf-3f16-44bb-8ed0-85d262b77627,0561OMG,West Virginia,Dealer,Truck,Volkswagen,Tiguan,Yellow,2023,2025-03-15 23:09:00,44.238916,-74.069854,CAM-013,/images/capture_0847.jpg,0.84,Cloudy,-7.3,Dawn,Construction,Standstill,81,Southeast,Speeding,,Saturday,23,11,3,2025
2107bcf8-2894-4f70-8735-95d58e2789fc,WY3780T,Massachusetts,Temporary,Car,Honda,Odyssey,Black,2016,2025-02-24 17:41:59,33.940086,-78.517484,CAM-015,/images/capture_0848.jpg,0.98,Partly Cloudy,26.3,Nighttime,Dry,Light,65,Northeast,Stop Sign,,Monday,17,9,2,2025
e2dab380-96f3-477b-aea3-db7130611dea,VRY6725,Utah,Dealer,Truck,Nissan,Altima,Red,2021,2025-03-12 02:38:17,30.509761,-81.321928,CAM-008,/images/capture_0849.jpg,0.7,Clear,33.9,Dawn,Snowy,Congested,7,Northbound,Entry,,Wednesday,2,11,3,2025
4f289e4f-e98d-49eb-bdee-b09900d6327d,QS9652O,New Hampshire,Dealer,Van,Volkswagen,Passat,Blue,2018,2025-03-02 16:35:41,40.536161,-94.632569,CAM-026,/images/capture_0850.jpg,0.96,Clear,27.7,Dusk,Dry,Moderate,79,Southbound,Red Light,,Sunday,16,9,3,2025
e54fd8d3-dbe1-4581-8f09-03c1984b4298,AY9939Y,Iowa,Vanity,SUV,Ford,Mustang,Black,2018,2025-03-09 05:24:09,30.57015,-82.805832,CAM-005,/images/capture_0851.jpg,0.74,Snowy,17.4,Nighttime,Construction,Moderate,117,Westbound,Exit,,Sunday,5,10,3,2025
7149ef51-6f11-43fa-b744-0c85863493f4,HWE4386,Rhode Island,Vanity,SUV,Ford,Explorer,Silver,2023,2025-03-16 13:23:43,48.003072,-101.615998,CAM-020,/images/capture_0852.jpg,0.84,Sunny,37.4,Low Visibility,Snowy,Moderate,53,Eastbound,Red Light,,Sunday,13,11,3,2025
53b2c873-89f2-4378-9225-7b253dd128a7,HCU4793,New York,Commercial,Truck,Audi,A3,Gray,2012,2025-03-19 12:00:16,28.14707,-97.023932,CAM-030,/images/capture_0853.jpg,0.88,Sunny,-2.5,Dusk,Snowy,Congested,53,Northeast,Speeding,,Wednesday,12,12,3,2025
9d1dca42-7e44-4f14-aedc-1883b2d4223c,WV8653T,Montana,Specialty,SUV,Ram,ProMaster,Silver,2018,2025-02-26 12:03:43,46.056922,-108.090262,CAM-001,/images/capture_0854.jpg,0.93,Partly Cloudy,6.8,Daytime,Dry,Moderate,38,Northwest,Parking Violation,,Wednesday,12,9,2,2025
78c3b85b-9dc0-4130-ac89-4cffcbc4c55b,8740BQQ,West Virginia,Commercial,Car,GMC,Canyon,Orange,2015,2025-03-08 04:37:46,46.194018,-71.604824,CAM-010,/images/capture_0855.jpg,0.79,Cloudy,21.9,Daytime,Dry,Moderate,13,Southbound,Parking Violation,,Saturday,4,10,3,2025
65de547f-1527-470e-9fc8-ce8f0f955cb7,1463CEN,South Carolina,Temporary,Car,Jeep,Grand Cherokee,Black,2020,2025-03-21 04:41:54,44.849829,-75.28895,CAM-029,/images/capture_0856.jpg,0.97,Foggy,32.2,Low Visibility,Icy,Congested,34,Westbound,Exit,,Friday,4,12,3,2025
78531c47-3859-46ab-9146-d9b6be155245,7867IMT,Colorado,Temporary,SUV,GMC,Terrain,Silver,2021,2025-03-16 08:23:23,44.18349,-104.624918,CAM-022,/images/capture_0857.jpg,0.72,Cloudy,20.2,Dusk,Dry,Light,60,Northwest,Stop Sign,,Sunday,8,11,3,2025
ea0d2d51-1f84-4527-afcc-dfa12a95ce8e,EP3203M,Minnesota,Commercial,Van,Chevrolet,Tahoe,Brown,2010,2025-03-23 22:00:24,45.843642,-114.837251,CAM-011,/images/capture_0858.jpg,0.78,Partly Cloudy,27.6,Nighttime,Flooded,Congested,100,Northbound,Regular Scan,,Sunday,22,12,3,2025
4c21f2ed-753e-4bae-b1ac-54bda4519e68,YW2996U,Nevada,Vanity,Car,Ram,2500,Silver,2013,2025-03-08 11:13:43,26.661822,-110.007946,CAM-030,/images/capture_0859.jpg,0.81,Cloudy,-1.8,Dawn,Wet,Standstill,47,Northbound,Entry,,Saturday,11,10,3,2025
304845a6-b02f-471d-9b9a-418f329542b1,XZF7144,New Mexico,Dealer,Van,Honda,CR-V,Silver,2011,2025-03-13 04:09:58,25.133673,-70.909404,CAM-030,/images/capture_0860.jpg,0.72,Sunny,2.8,Nighttime,Dry,Standstill,28,Southbound,Entry,,Thursday,4,11,3,2025
d8901456-6520-4f86-a409-b910c38d6548,DY1505Y,Texas,Specialty,SUV,Dodge,Grand Caravan,Yellow,2017,2025-03-10 07:06:17,33.158314,-68.624821,CAM-015,/images/capture_0861.jpg,0.98,Clear,29.3,Nighttime,Construction,Standstill,31,Southbound,Parking Violation,,Monday,7,11,3,2025
5e2815d3-8ac9-4b83-b817-b6a489ac9583,VM2298I,Vermont,Commercial,Truck,Ram,ProMaster City,Black,2012,2025-03-15 22:26:55,25.810943,-109.562487,CAM-011,/images/capture_0862.jpg,0.75,Sunny,-9.1,Dusk,Icy,Light,51,Northwest,Exit,,Saturday,22,11,3,2025
da19db24-ec82-4bf9-942b-29373c098e28,TJ4228X,Connecticut,Specialty,Motorcycle,Ram,2500,Black,2013,2025-03-18 22:36:44,29.89819,-99.777649,CAM-025,/images/capture_0863.jpg,0.77,Partly Cloudy,10.0,Dawn,Icy,Moderate,108,Northeast,Speeding,,Tuesday,22,12,3,2025
15d033da-6fe5-4e4e-bd00-24a0de724243,1170ZGL,Washington,Commercial,Bus,Lexus,IS,Orange,2021,2025-02-24 09:49:23,40.192123,-76.274741,CAM-029,/images/capture_0864.jpg,0.87,Clear,24.5,Daytime,Icy,Moderate,74,Southeast,Exit,Assume every plan nature.,Monday,9,9,2,2025
c459a4c7-bf38-4e26-a8da-278b1a44771e,JRL0136,Missouri,Dealer,SUV,Subaru,Forester,Gray,2015,2025-03-16 17:19:48,38.333105,-112.594305,CAM-019,/images/capture_0865.jpg,0.93,Foggy,30.1,Dawn,Dry,Moderate,89,Southbound,Regular Scan,Herself our far measure involve soldier.,Sunday,17,11,3,2025
4c784b74-ac3c-4349-93d7-30e614174389,2345BOB,Maine,Dealer,Truck,Hyundai,Sonata,Red,2011,2025-03-16 20:18:31,29.371577,-93.430267,CAM-018,/images/capture_0866.jpg,0.94,Cloudy,22.1,Dawn,Flooded,Congested,47,Southwest,Red Light,,Sunday,20,11,3,2025
38bf8f25-33de-459b-938a-218d06a21ac1,MJP6878,Rhode Island,Specialty,Bus,Mercedes-Benz,A-Class,Blue,2021,2025-02-23 09:43:55,27.408865,-103.663726,CAM-026,/images/capture_0867.jpg,0.75,Clear,-5.6,Nighttime,Icy,Standstill,20,Northwest,Regular Scan,,Sunday,9,8,2,2025
983e4b6f-40a6-4bfd-a02c-1d294f2d6601,GQH3395,Illinois,Temporary,Car,Kia,Sportage,Orange,2013,2025-03-01 02:17:56,32.278298,-121.108514,CAM-018,/images/capture_0868.jpg,0.71,Partly Cloudy,-3.8,Nighttime,Dry,Light,36,Northbound,Exit,,Saturday,2,9,3,2025
123314c5-29ac-499e-bde3-78459a21c479,1143MCS,Virginia,Commercial,Motorcycle,Audi,A4,Green,2017,2025-03-02 10:33:17,45.426931,-89.436723,CAM-015,/images/capture_0869.jpg,0.78,Cloudy,23.5,Daytime,Wet,Light,112,Northbound,Red Light,,Sunday,10,9,3,2025
a2d59301-1088-44ea-a4ce-b7900ffc3e3c,DD0188X,Georgia,Specialty,SUV,Subaru,Outback,Silver,2013,2025-03-02 20:59:53,37.595005,-112.170881,CAM-011,/images/capture_0870.jpg,0.98,Partly Cloudy,20.6,Nighttime,Flooded,Congested,56,Westbound,Entry,,Sunday,20,9,3,2025
8a26a1d5-ae08-4d1e-8d83-e21f07586298,YH8672K,North Dakota,Standard,Bus,Audi,A6,Green,2019,2025-03-01 01:50:08,34.193621,-83.429969,CAM-028,/images/capture_0871.jpg,0.94,Foggy,28.7,Nighttime,Construction,Heavy,99,Northbound,Stop Sign,,Saturday,1,9,3,2025
a429138b-b8cd-4da8-bff5-65c964034d52,XI9718V,Oregon,Specialty,Truck,Mazda,Mazda3,Silver,2020,2025-03-06 10:35:15,39.074404,-92.404207,CAM-019,/images/capture_0872.jpg,0.71,Foggy,17.3,Dawn,Flooded,Heavy,34,Northeast,Parking Violation,,Thursday,10,10,3,2025
f69237ca-f16e-4c17-b472-adad465fc416,7012AGS,Virginia,Commercial,Bus,Audi,A6,Silver,2019,2025-03-15 04:59:57,48.88241,-124.081394,CAM-028,/images/capture_0873.jpg,0.86,Cloudy,-6.0,Daytime,Wet,Standstill,118,Northeast,Parking Violation,,Saturday,4,11,3,2025
15526481-cc36-49e4-96c8-0ac17d13b0be,DX4495O,North Carolina,Specialty,Truck,Lexus,GX,Brown,2010,2025-02-27 15:51:37,36.775106,-84.511816,CAM-006,/images/capture_0874.jpg,0.84,Foggy,-2.7,Daytime,Wet,Congested,97,Southbound,Exit,,Thursday,15,9,2,2025
9a5ab866-d004-4e43-890a-78a799fad7b7,CS1322F,Arizona,Commercial,Car,Subaru,Impreza,Silver,2010,2025-02-24 18:14:21,36.990027,-80.416546,CAM-003,/images/capture_0875.jpg,0.98,Clear,2.5,Low Visibility,Dry,Light,50,Northbound,Stop Sign,,Monday,18,9,2,2025
d36aef25-c88f-4644-a846-bbb7cee2f81b,5285PZN,Florida,Commercial,Bus,Chevrolet,Equinox,Silver,2016,2025-02-22 20:53:01,45.408209,-77.77327,CAM-006,/images/capture_0876.jpg,0.94,Rainy,32.9,Dusk,Flooded,Standstill,55,Northeast,Parking Violation,Table prepare shoulder result.,Saturday,20,8,2,2025
cf59dc1e-367b-4cae-88a0-7c359476e3c1,1924CIH,New York,Commercial,SUV,Audi,Q7,Blue,2013,2025-03-03 22:18:12,48.771113,-85.498432,CAM-019,/images/capture_0877.jpg,0.94,Snowy,11.5,Dusk,Dry,Heavy,92,Northbound,Exit,Involve thousand including still human.,Monday,22,10,3,2025
e2ea95df-3449-47cf-b9ce-289e59cf1e66,1391IAL,Colorado,Vanity,Van,Lexus,RX,White,2021,2025-03-20 13:30:23,30.330052,-110.78551,CAM-024,/images/capture_0878.jpg,0.94,Partly Cloudy,5.3,Daytime,Construction,Congested,40,Northeast,Regular Scan,,Thursday,13,12,3,2025
71211321-c7cd-4533-ba27-10e428115aba,6495AZR,Maryland,Specialty,Bus,Jeep,Gladiator,Silver,2011,2025-03-01 20:24:36,35.776105,-89.850371,CAM-019,/images/capture_0879.jpg,0.98,Snowy,6.9,Dawn,Wet,Congested,85,Westbound,Red Light,Fine fine effort well.,Saturday,20,9,3,2025
fa9ce0bd-8628-4c05-87b9-d0847143b743,IT7952B,Utah,Dealer,Van,Mazda,Mazda3,Black,2014,2025-03-14 13:21:00,40.295724,-116.32207,CAM-025,/images/capture_0880.jpg,0.7,Partly Cloudy,19.3,Dusk,Flooded,Standstill,29,Southbound,Speeding,,Friday,13,11,3,2025
431af950-4cfe-4a36-906e-481f15483d1e,2775PCG,Oklahoma,Commercial,Car,Ford,Escape,Yellow,2010,2025-03-19 10:04:53,35.585532,-98.066894,CAM-014,/images/capture_0881.jpg,0.84,Cloudy,4.4,Nighttime,Snowy,Heavy,43,Northwest,Speeding,,Wednesday,10,12,3,2025
e9c677de-a0eb-4c52-865a-554cea7f265a,ZWC8172,New Jersey,Dealer,Bus,Mazda,Mazda3,Gray,2013,2025-03-01 00:34:28,47.78698,-95.361986,CAM-010,/images/capture_0882.jpg,0.75,Snowy,33.7,Nighttime,Snowy,Heavy,26,Southeast,Stop Sign,Attack story behavior benefit school speech news.,Saturday,0,9,3,2025
dccf0b22-a5da-476c-831e-cf16205742a7,1287XXP,Hawaii,Temporary,Van,GMC,Acadia,Red,2020,2025-02-27 05:14:00,40.435494,-85.996842,CAM-006,/images/capture_0883.jpg,0.75,Rainy,15.1,Daytime,Wet,Light,71,Southeast,Regular Scan,,Thursday,5,9,2,2025
4b1e860d-1ed2-4e8c-a395-9cba2404c5ef,RV5484S,New Hampshire,Standard,Motorcycle,Ram,3500,Green,2023,2025-03-04 01:08:19,28.592912,-73.426126,CAM-013,/images/capture_0884.jpg,0.94,Snowy,-1.1,Dawn,Construction,Congested,74,Northwest,Speeding,,Tuesday,1,10,3,2025
947a09a1-c6d0-4b96-9186-a8bd030f7873,4786LLB,Delaware,Temporary,Van,Ford,F-150,Blue,2023,2025-02-21 18:14:36,25.152769,-81.614873,CAM-002,/images/capture_0885.jpg,0.79,Rainy,-6.8,Dusk,Construction,Congested,89,Southbound,Stop Sign,What no prove improve them wait institution trouble.,Friday,18,8,2,2025
64824b65-71b1-4cd0-92d4-289a1bd7e39e,ZR6795U,New Mexico,Commercial,Motorcycle,Mazda,Mazda3,Red,2015,2025-03-13 10:26:42,33.791059,-77.569598,CAM-008,/images/capture_0886.jpg,0.96,Partly Cloudy,15.8,Dusk,Dry,Congested,88,Westbound,Stop Sign,,Thursday,10,11,3,2025
284b9eac-f8ce-4c30-ac9e-928979b16369,0408HZR,Texas,Commercial,SUV,Dodge,Challenger,Orange,2012,2025-03-05 06:54:57,37.367536,-91.493986,CAM-027,/images/capture_0887.jpg,0.72,Partly Cloudy,19.3,Dusk,Wet,Heavy,89,Northwest,Stop Sign,,Wednesday,6,10,3,2025
df247372-f36e-4a33-b8a5-6b92cf877794,VN2000D,Ohio,Specialty,SUV,Audi,Q5,Blue,2016,2025-03-14 11:56:51,42.729963,-99.890488,CAM-008,/images/capture_0888.jpg,0.94,Rainy,11.0,Daytime,Flooded,Heavy,118,Westbound,Entry,,Friday,11,11,3,2025
0b203e5a-9dec-4710-b2d1-e55385b0b7cb,4065GGC,Kansas,Dealer,Truck,Lexus,GX,Black,2023,2025-03-12 22:02:57,29.025015,-90.406775,CAM-014,/images/capture_0889.jpg,0.92,Snowy,-8.8,Nighttime,Icy,Moderate,52,Southbound,Exit,,Wednesday,22,11,3,2025
9c68f100-5166-4369-b201-54f26f8a674c,0747VBK,Kansas,Vanity,Truck,Jeep,Grand Cherokee,Black,2013,2025-03-07 03:19:58,33.852024,-94.644945,CAM-022,/images/capture_0890.jpg,0.97,Rainy,10.3,Dawn,Flooded,Standstill,16,Northeast,Red Light,,Friday,3,10,3,2025
c883c430-22af-47c8-b3b0-ec91cf02e90b,2546QGZ,Indiana,Commercial,Car,Audi,Q3,Blue,2015,2025-03-10 20:49:28,30.01962,-115.85479,CAM-026,/images/capture_0891.jpg,0.78,Cloudy,3.0,Nighttime,Flooded,Standstill,97,Westbound,Entry,,Monday,20,11,3,2025
27fb3223-850d-4be7-afb7-04894fbc9832,FCZ2640,Hawaii,Standard,Motorcycle,Nissan,Rogue,Black,2023,2025-03-22 10:14:15,48.008598,-72.683236,CAM-029,/images/capture_0892.jpg,0.96,Cloudy,28.7,Dawn,Snowy,Light,81,Southwest,Entry,,Saturday,10,12,3,2025
cfa83ec3-bb76-4ab1-adfb-e40d67cda298,DE4689T,Wisconsin,Commercial,Motorcycle,GMC,Terrain,Yellow,2016,2025-03-20 06:24:17,37.619864,-84.254605,CAM-006,/images/capture_0893.jpg,0.84,Snowy,7.4,Dawn,Construction,Standstill,112,Northeast,Parking Violation,Why outside goal.,Thursday,6,12,3,2025
