record_id,license_plate_number,plate_state_region,plate_type,vehicle_type,vehicle_make,vehicle_model,city,vehicle_color,vehicle_year,timestamp,latitude,longitude,camera_device_id,image_path,ocr_confidence_score,weather_conditions,temperature,visibility_lighting,road_conditions,traffic_conditions,speed,direction_of_travel,event_type,error_codes_remarks,day_of_week,hour_of_day,week,month,year
0e8a8fbb-78c3-4df8-b59b-b1e27f437af1,RFM8612,Paraíba,Official,Truck,Peugeot,3008,Manaus,Red,2021,2025-03-11 23:30:43,-1.823424,-63.143826,BR-118,/images/capture_0817.jpg,0.99,Rainy,16.9,Nighttime,Good Condition,Light,47,Eastbound,Entry,,Tuesday,23,11,3,2025
02536a25-d582-4d21-b58f-f5b5b623f463,FQZ1R22,Mato Grosso,Official,Car,Mitsubishi,Pajero,São Luís,Silver,2021,2025-03-17 20:05:31,0.493418,-71.508907,BR-114,/images/capture_0818.jpg,0.98,Stormy,36.6,Nighttime,Dry,Light,103,Southbound,Entry,,Monday,20,12,3,2025
8af6def6-17a6-472e-a36a-7cc11eb65824,ZKF1W80,Bahia,Commercial,Truck,Renault,Duster,Fortaleza,White,2016,2025-03-19 12:55:34,-6.919916,-41.961784,BR-126,/images/capture_0819.jpg,0.87,Clear,32.1,Nighttime,Potholes,Congested,94,Northwest,Stop Sign,,Wednesday,12,12,3,2025
7485c958-a5db-41df-a624-38b47bde5d1a,HON6G30,Tocantins,Temporary,Van,Hyundai,HB20S,Recife,Black,2010,2025-03-10 05:30:24,-15.218165,-38.194986,BR-130,/images/capture_0820.jpg,0.75,Foggy,26.1,Low Visibility,Good Condition,Heavy,90,Eastbound,Exit,Beatae aperiam ipsum facere nisi iste dolore.,Monday,5,11,3,2025
cda6e4da-7bee-4a81-a731-5c4828018b01,NHR5G42,Maranhão,Collector,SUV,Fiat,Argo,Belém,White,2015,2025-03-21 18:50:27,-9.599852,-49.609028,BR-124,/images/capture_0821.jpg,0.86,Stormy,25.2,Dusk,Good Condition,Congested,7,Northeast,Regular Scan,Aliquam quos sint maxime itaque vitae aperiam laboriosam.,Friday,18,12,3,2025
bd00089d-0311-4119-9b33-ef020115ef8a,ROW8F52,Tocantins,Temporary,Bus,Honda,WR-V,São Paulo,Yellow,2010,2025-03-03 16:25:42,-16.181912,-60.115557,BR-120,/images/capture_0822.jpg,0.96,Partly Cloudy,20.1,Dusk,Potholes,Congested,21,Westbound,Speeding,,Monday,16,10,3,2025
c1131784-a743-4a1f-a7c2-24a83f3c4e46,GQV6S70,Espírito Santo,Commercial,Car,BMW,X5,Salvador,Blue,2018,2025-03-04 20:23:49,-3.191577,-68.013475,BR-102,/images/capture_0823.jpg,0.98,Rainy,36.0,Nighttime,Construction,Moderate,40,Southbound,Red Light,,Tuesday,20,10,3,2025
2fe0db9c-8751-4518-9a5d-221f93603096,JDD6343,Paraná,Collector,Van,Kia,Cerato,Maceió,Black,2022,2025-03-07 09:00:34,-29.531743,-56.941924,BR-122,/images/capture_0824.jpg,0.85,Stormy,34.1,Nighttime,Good Condition,Moderate,16,Southeast,Regular Scan,,Friday,9,10,3,2025
65d7b027-d14a-44b1-9fa8-281c4a2b2c20,QVG2162,Rondônia,Official,Car,Jeep,Commander,Porto Alegre,Orange,2010,2025-03-06 00:22:42,-8.734486,-53.171418,BR-130,/images/capture_0825.jpg,0.93,Rainy,25.1,Dusk,Wet,Congested,111,Southeast,Stop Sign,,Thursday,0,10,3,2025
eed9debe-25ca-4e86-9605-776c663ab807,CEG8454,Paraíba,Collector,SUV,Mitsubishi,ASX,Maceió,Green,2011,2025-03-02 09:01:20,-8.379564,-72.950957,BR-129,/images/capture_0826.jpg,0.96,Sunny,19.1,Dawn,Dry,Heavy,66,Westbound,Speeding,,Sunday,9,9,3,2025
2038dfc4-d9d1-4d79-9dc1-5a7f6c031326,FHA7256,Bahia,Collector,Car,Toyota,Corolla,Salvador,White,2018,2025-03-20 03:21:37,1.712549,-37.768436,BR-129,/images/capture_0827.jpg,0.93,Clear,38.3,Daytime,Potholes,Heavy,47,Southeast,Regular Scan,,Thursday,3,12,3,2025
11a21637-04b7-412a-a36b-5b65ae73421c,ZMA8068,Rio Grande do Norte,Standard,Car,Citroën,Jumpy,Natal,Yellow,2020,2025-03-17 22:08:11,-5.457551,-61.336331,BR-103,/images/capture_0828.jpg,0.81,Sunny,31.9,Low Visibility,Wet,Congested,120,Northeast,Parking Violation,Incidunt autem quae ipsam tempore eum.,Monday,22,12,3,2025
5867046d-5420-4a1f-94bd-3c46c2a9c334,XRX6X82,Maranhão,Official,Car,Nissan,Versa,São Gonçalo,Black,2014,2025-02-26 17:20:53,-21.232606,-53.861042,BR-115,/images/capture_0829.jpg,0.96,Sunny,37.0,Low Visibility,Construction,Light,38,Southwest,Entry,,Wednesday,17,9,2,2025
de349c38-f846-4278-87b6-a7d50f5d3ef7,NVY9282,Bahia,Commercial,SUV,Renault,Kwid,Curitiba,White,2019,2025-03-02 21:54:48,-8.662039,-35.914376,BR-128,/images/capture_0830.jpg,0.77,Cloudy,26.9,Low Visibility,Construction,Light,54,Northbound,Entry,,Sunday,21,9,3,2025
6936ee30-d501-4e87-92ea-9fd22460eb48,UIV7879,Santa Catarina,Standard,Car,Toyota,Etios,São Luís,Blue,2018,2025-03-04 08:11:33,-28.902352,-72.496251,BR-102,/images/capture_0831.jpg,0.95,Foggy,38.6,Nighttime,Construction,Congested,13,Northeast,Red Light,,Tuesday,8,10,3,2025
9d4eb3a0-afdb-4620-9e83-09f7493c83a8,DEZ4254,Rondônia,Commercial,SUV,Nissan,Sentra,Porto Alegre,Orange,2010,2025-02-27 06:32:10,-12.825059,-38.35809,BR-128,/images/capture_0832.jpg,0.8,Rainy,29.5,Low Visibility,Construction,Heavy,30,Southeast,Stop Sign,,Thursday,6,9,2,2025
98f9d8c3-f99e-49d6-8e95-fc82f4d39283,SCO7V22,Sergipe,Standard,SUV,Jeep,Compass,Salvador,Blue,2014,2025-03-02 04:59:12,3.65742,-55.223586,BR-127,/images/capture_0833.jpg,0.92,Cloudy,19.4,Daytime,Dry,Moderate,0,Northwest,Regular Scan,,Sunday,4,9,3,2025
f858f687-8867-49ff-bdd6-32096be2ca8e,JSV0968,Tocantins,Temporary,Van,Audi,A4,Duque de Caxias,Orange,2022,2025-03-03 02:06:49,-13.764048,-47.558648,BR-116,/images/capture_0834.jpg,0.84,Rainy,35.9,Dawn,Potholes,Congested,102,Southeast,Red Light,,Monday,2,10,3,2025
87dba695-eee1-40b0-adf3-8386c7360eec,RUG5393,Roraima,Temporary,Bus,Mercedes-Benz,GLA,Natal,White,2012,2025-03-11 14:15:52,-23.762731,-45.741755,BR-110,/images/capture_0835.jpg,0.95,Partly Cloudy,36.0,Dusk,Good Condition,Congested,69,Southeast,Red Light,Aperiam eius odio molestias.,Tuesday,14,11,3,2025
1aa65959-a045-4c9f-ada1-985ab75fa5ea,NGL0999,Alagoas,Standard,Motorcycle,Ford,Territory,São Luís,Orange,2015,2025-03-02 23:19:11,-12.738086,-71.363494,BR-123,/images/capture_0836.jpg,0.74,Cloudy,17.0,Dusk,Construction,Light,59,Southwest,Red Light,,Sunday,23,9,3,2025
d0d9a1a6-0b13-45c7-a9e9-06ded63c7e9b,CVG3F96,Rio Grande do Norte,Diplomatic,SUV,Renault,Captur,Fortaleza,Red,2013,2025-03-23 16:48:03,-18.684733,-66.708489,BR-102,/images/capture_0837.jpg,0.78,Clear,39.9,Daytime,Construction,Moderate,104,Northbound,Red Light,Fugit nisi eos magni inventore recusandae.,Sunday,16,12,3,2025
ef36ce26-d67f-4f9f-bfb3-24b968255a4f,UHC7P79,Mato Grosso,Temporary,Van,Nissan,Leaf,Brasília,Blue,2023,2025-03-15 20:43:24,-9.500352,-56.023773,BR-126,/images/capture_0838.jpg,0.76,Sunny,35.4,Dusk,Construction,Congested,24,Westbound,Stop Sign,,Saturday,20,11,3,2025
782b03eb-2266-4884-8938-aa2e5b81fdf3,SWV2W20,Maranhão,Standard,Truck,Jeep,Commander,Belém,Yellow,2017,2025-03-01 03:00:50,-11.166019,-41.21808,BR-121,/images/capture_0839.jpg,0.89,Sunny,38.3,Dusk,Construction,Standstill,120,Southeast,Parking Violation,,Saturday,3,9,3,2025
5c16d63a-0878-4eab-aadc-02182b53329f,PVT7W00,Pernambuco,Temporary,Truck,Toyota,Corolla,Recife,Blue,2022,2025-03-16 05:43:14,4.73989,-66.378112,BR-130,/images/capture_0840.jpg,0.83,Foggy,27.3,Dusk,Dry,Light,117,Westbound,Regular Scan,,Sunday,5,11,3,2025
67c2ba05-d6ef-4829-84ec-a033c784aa7b,QUD4630,Roraima,Standard,Bus,Ford,EcoSport,Rio de Janeiro,Yellow,2013,2025-03-08 01:25:36,-13.172712,-57.478687,BR-108,/images/capture_0841.jpg,0.87,Cloudy,29.0,Nighttime,Dry,Heavy,0,Northbound,Speeding,,Saturday,1,10,3,2025
ee7718bf-4fdb-4a04-a8c2-c54e0624609e,GST6154,Amazonas,Standard,Motorcycle,Jeep,Compass,Guarulhos,Blue,2013,2025-03-12 07:46:51,-3.497604,-50.577289,BR-120,/images/capture_0842.jpg,0.87,Partly Cloudy,25.5,Dawn,Wet,Standstill,68,Northbound,Entry,Sequi officiis quisquam quam.,Wednesday,7,11,3,2025
1410b310-31cd-4336-a112-6bc0263bdc99,LWD2V53,Goiás,Diplomatic,Car,Hyundai,HB20,Recife,Yellow,2020,2025-02-25 18:37:02,0.71869,-65.149026,BR-105,/images/capture_0843.jpg,0.74,Partly Cloudy,23.1,Daytime,Flooded,Standstill,117,Northeast,Entry,Inventore suscipit impedit repudiandae id.,Tuesday,18,9,2,2025
c2fe4f32-c156-4958-b877-a7b094198ec3,FKE6S29,Roraima,Commercial,Truck,Toyota,RAV4,Salvador,Red,2017,2025-03-04 06:15:05,-3.967401,-51.756559,BR-112,/images/capture_0844.jpg,0.73,Clear,37.1,Dawn,Good Condition,Light,72,Westbound,Red Light,Est est ducimus veritatis.,Tuesday,6,10,3,2025
ae1bd791-2db8-42d0-a069-d2efb302bbed,XZF7144,Rio de Janeiro,Commercial,SUV,Honda,Fit,São Luís,Yellow,2017,2025-03-02 20:07:37,-10.404718,-43.33804,BR-104,/images/capture_0845.jpg,0.82,Stormy,20.1,Dusk,Construction,Moderate,118,Southwest,Entry,,Sunday,20,9,3,2025
8d10ca2e-d69c-48b4-a130-7d0f3430e98d,DYE9D05,Paraná,Official,Truck,Kia,Cerato,Campinas,Blue,2017,2025-02-25 05:04:48,-21.793681,-44.20736,BR-119,/images/capture_0846.jpg,0.95,Stormy,35.1,Dawn,Wet,Heavy,60,Westbound,Stop Sign,,Tuesday,5,9,2,2025
c3d42695-8fc2-4682-9e5b-b64ed56fa19b,VMF3G98,Rio Grande do Sul,Diplomatic,Bus,Renault,Kwid,Campo Grande,Brown,2013,2025-02-26 06:00:01,4.62754,-65.499996,BR-120,/images/capture_0847.jpg,0.78,Foggy,26.6,Low Visibility,Flooded,Moderate,16,Southeast,Speeding,,Wednesday,6,9,2,2025
834b29b8-6967-4f95-a862-ab14f069e60e,HMD3T28,Tocantins,Temporary,Motorcycle,Volkswagen,Nivus,Belo Horizonte,Gray,2011,2025-03-06 18:56:07,-14.979731,-58.537354,BR-120,/images/capture_0848.jpg,0.92,Partly Cloudy,26.4,Low Visibility,Wet,Light,113,Westbound,Red Light,,Thursday,18,10,3,2025
6a30e68c-96bb-468c-8383-64b2d7edd7e7,KKD2269,Distrito Federal,Diplomatic,Van,Fiat,Fastback,São Gonçalo,Gray,2012,2025-03-14 01:44:57,-6.350283,-42.783653,BR-109,/images/capture_0849.jpg,0.95,Clear,37.9,Low Visibility,Dry,Standstill,92,Southbound,Exit,,Friday,1,11,3,2025
5b963155-6a64-41f5-98c0-fcff5d9cd021,PQC7E89,Paraná,Commercial,Motorcycle,Honda,WR-V,Porto Alegre,Orange,2016,2025-03-21 16:11:15,-1.120844,-47.106668,BR-123,/images/capture_0850.jpg,0.76,Sunny,15.2,Daytime,Wet,Heavy,107,Northwest,Stop Sign,Architecto rerum at atque qui repellat nam.,Friday,16,12,3,2025
c6a5505e-0a50-4472-8d81-12d5bbad88b5,RSS9I05,Maranhão,Collector,Van,Volkswagen,Amarok,Curitiba,Silver,2018,2025-03-14 08:20:25,-29.628954,-54.817043,BR-112,/images/capture_0851.jpg,0.98,Foggy,25.6,Nighttime,Wet,Moderate,1,Eastbound,Parking Violation,,Friday,8,11,3,2025
50f7a375-881b-492e-ab43-ac91efa9f3b7,IGX9995,Roraima,Official,Car,Audi,A5,Maceió,Black,2020,2025-03-13 13:55:43,-1.033893,-67.551133,BR-106,/images/capture_0852.jpg,0.88,Cloudy,35.8,Low Visibility,Wet,Congested,81,Eastbound,Regular Scan,,Thursday,13,11,3,2025
b4deeb0b-a56a-4e58-9a92-d0b2de5bc370,ANJ9618,Minas Gerais,Commercial,Bus,Volkswagen,Jetta,Salvador,Blue,2020,2025-03-19 03:31:03,-7.208177,-72.545822,BR-120,/images/capture_0853.jpg,0.93,Stormy,30.3,Nighttime,Good Condition,Congested,58,Southbound,Speeding,Vero natus pariatur illum sit velit in totam.,Wednesday,3,12,3,2025
d52020cd-55d8-46b6-95e9-d1605d7e6cbc,PGN9813,Alagoas,Collector,Bus,Citroën,Berlingo,Brasília,Green,2018,2025-02-21 19:44:48,-23.827448,-69.205347,BR-111,/images/capture_0854.jpg,0.97,Foggy,19.3,Daytime,Good Condition,Standstill,97,Eastbound,Parking Violation,,Friday,19,8,2,2025
57071721-7ccd-47fc-aba2-3ab0b1b2b1da,DDB2P88,Sergipe,Collector,Truck,Honda,City,Natal,Yellow,2023,2025-02-21 19:40:18,-24.653759,-59.305979,BR-124,/images/capture_0855.jpg,0.85,Partly Cloudy,29.7,Daytime,Wet,Standstill,106,Southwest,Parking Violation,,Friday,19,8,2,2025
c5f8c795-497e-40ed-8d34-93c44289416b,YHW9Y95,Mato Grosso,Temporary,Bus,Nissan,Sentra,Natal,Yellow,2022,2025-03-02 06:33:40,-2.182293,-60.54968,BR-129,/images/capture_0856.jpg,0.76,Stormy,18.9,Daytime,Flooded,Moderate,28,Northbound,Entry,,Sunday,6,9,3,2025
6a02502c-a4cc-4fae-b4dc-fe497909292f,XIZ2R86,Bahia,Diplomatic,Motorcycle,BMW,118i,Goiânia,Blue,2011,2025-03-04 16:32:07,-0.174117,-46.52537,BR-129,/images/capture_0857.jpg,0.84,Sunny,20.2,Dawn,Potholes,Standstill,71,Southeast,Speeding,,Tuesday,16,10,3,2025
d4522fcb-434e-4c82-8e59-dd1442498915,BDF0P27,Tocantins,Temporary,Van,Mercedes-Benz,Classe A,Curitiba,Green,2012,2025-03-16 21:48:38,4.674682,-53.901438,BR-125,/images/capture_0858.jpg,0.9,Clear,32.4,Dusk,Potholes,Congested,110,Northwest,Stop Sign,,Sunday,21,11,3,2025
1f62ad74-9639-4f23-8662-88743d675f11,DXM7L95,Roraima,Temporary,Motorcycle,Kia,Sorento,São Gonçalo,Yellow,2020,2025-03-02 01:31:50,-12.676611,-58.816455,BR-104,/images/capture_0859.jpg,0.81,Cloudy,28.4,Nighttime,Potholes,Heavy,91,Westbound,Speeding,,Sunday,1,9,3,2025
b98d2f15-7be1-46be-b356-df3be7a0f541,MVW1L08,Distrito Federal,Standard,SUV,Hyundai,Tucson,Campinas,Yellow,2012,2025-03-23 17:23:40,3.780419,-38.90971,BR-116,/images/capture_0860.jpg,0.85,Foggy,38.8,Nighttime,Dry,Heavy,108,Northeast,Parking Violation,,Sunday,17,12,3,2025
4ae14c6b-3dad-4ca1-94ac-99cbf6465493,VTV5629,Santa Catarina,Temporary,SUV,Mercedes-Benz,GLA,Campinas,Yellow,2023,2025-03-16 01:00:38,-6.062616,-72.865945,BR-104,/images/capture_0861.jpg,0.92,Sunny,20.9,Nighttime,Dry,Heavy,21,Southbound,Parking Violation,,Sunday,1,11,3,2025
0a03eecb-b2be-4792-8017-8f7cd9022ec9,NOK0768,Sergipe,Official,Van,Nissan,Frontier,Rio de Janeiro,Silver,2018,2025-03-14 13:15:53,-26.891351,-49.007812,BR-106,/images/capture_0862.jpg,0.76,Foggy,37.1,Nighttime,Wet,Congested,61,Northbound,Parking Violation,Voluptas nobis expedita.,Friday,13,11,3,2025
538a7002-54f7-4c14-8679-b63728e14e50,HZD3913,Espírito Santo,Collector,Motorcycle,Toyota,Etios,Salvador,Silver,2012,2025-02-27 22:05:30,-28.557374,-51.68132,BR-106,/images/capture_0863.jpg,0.79,Sunny,31.9,Dawn,Good Condition,Congested,101,Northeast,Entry,,Thursday,22,9,2,2025
7dfaa46e-1bb2-40a8-9b5a-b9f16e99a8a5,CVR4950,Roraima,Temporary,Truck,Toyota,Yaris,Recife,Green,2023,2025-03-15 05:41:13,-25.774705,-49.53693,BR-105,/images/capture_0864.jpg,0.84,Foggy,20.9,Nighttime,Construction,Moderate,60,Northbound,Red Light,,Saturday,5,11,3,2025
de03d94b-5efb-4c39-86d2-a8720f57b515,RYI7795,Santa Catarina,Temporary,Car,Mercedes-Benz,Classe C,Recife,Green,2022,2025-03-18 04:14:34,-12.042539,-55.192908,BR-129,/images/capture_0865.jpg,0.7,Sunny,23.2,Nighttime,Construction,Heavy,60,Southeast,Stop Sign,,Tuesday,4,12,3,2025
222845c1-6752-4136-b683-623b982f6719,WUH7756,Alagoas,Collector,SUV,BMW,X5,Recife,Black,2011,2025-03-20 15:57:41,-24.893656,-64.399334,BR-116,/images/capture_0866.jpg,0.78,Partly Cloudy,32.2,Dawn,Potholes,Light,58,Eastbound,Regular Scan,,Thursday,15,12,3,2025
09abc0fe-6066-4ff4-808e-2ed7605fef96,KEZ8081,São Paulo,Standard,SUV,Audi,Q5,Maceió,Silver,2017,2025-02-25 19:50:14,-16.213265,-68.966128,BR-113,/images/capture_0867.jpg,0.77,Clear,31.0,Dawn,Wet,Standstill,117,Southbound,Stop Sign,,Tuesday,19,9,2,2025
b8e87391-4fbe-44f7-a9b8-91afba2c1521,HTR1J44,Ceará,Standard,Van,Jeep,Compass,Belém,Blue,2018,2025-02-26 09:56:43,-13.415072,-59.481784,BR-124,/images/capture_0868.jpg,0.7,Partly Cloudy,32.3,Dawn,Construction,Heavy,95,Southbound,Parking Violation,,Wednesday,9,9,2,2025
221e8d05-b62d-49b2-bf06-4b33ef1c099f,XPJ1L54,Paraná,Commercial,Car,Chevrolet,Cruze,Campinas,Green,2011,2025-03-04 22:45:10,-24.431407,-50.146708,BR-109,/images/capture_0869.jpg,0.7,Sunny,17.8,Dawn,Construction,Moderate,96,Southwest,Red Light,Magni culpa laboriosam sed expedita nam beatae.,Tuesday,22,10,3,2025
b9108fa1-acac-4e7c-828e-f72c55016e80,MOK6Z31,Santa Catarina,Collector,SUV,Hyundai,Santa Fe,Recife,Silver,2019,2025-03-17 21:01:28,-2.877632,-41.968266,BR-108,/images/capture_0870.jpg,0.97,Stormy,24.0,Nighttime,Flooded,Moderate,14,Eastbound,Parking Violation,,Monday,21,12,3,2025
e8c67c58-c1eb-4041-b907-9495d0527934,CNZ3U61,Minas Gerais,Commercial,Bus,Jeep,Wrangler,Goiânia,Green,2012,2025-03-13 19:39:56,-27.828128,-40.711454,BR-108,/images/capture_0871.jpg,0.98,Partly Cloudy,29.1,Nighttime,Potholes,Moderate,15,Eastbound,Stop Sign,,Thursday,19,11,3,2025
18685915-5474-43e9-a281-109aaf90c057,NQC7N08,Maranhão,Temporary,Truck,Toyota,SW4,Brasília,Blue,2013,2025-02-27 12:49:20,-29.314818,-47.540619,BR-118,/images/capture_0872.jpg,0.8,Foggy,39.5,Daytime,Good Condition,Heavy,112,Eastbound,Entry,,Thursday,12,9,2,2025
4b90463b-a40a-44ec-8851-c793e0439776,DDX3Q45,Tocantins,Commercial,Van,Citroën,Jumpy,São Paulo,Black,2020,2025-03-13 07:29:54,-8.567825,-38.791579,BR-115,/images/capture_0873.jpg,0.85,Stormy,26.2,Dawn,Dry,Moderate,97,Northeast,Speeding,Nemo rem sapiente voluptate repellendus.,Thursday,7,11,3,2025
74d8bf80-f51f-4a7f-835b-fe38b76201b3,XNN4478,Rondônia,Official,Van,Chevrolet,Onix,Salvador,Green,2022,2025-03-22 03:36:44,-12.316451,-68.173358,BR-106,/images/capture_0874.jpg,0.89,Cloudy,39.8,Low Visibility,Dry,Moderate,64,Southwest,Stop Sign,,Saturday,3,12,3,2025
87a5d8ba-5c38-407b-b9fd-c564d9cda794,GCN1X61,Ceará,Official,Van,Ford,Maverick,São Gonçalo,Silver,2016,2025-03-21 03:02:53,-32.529749,-68.080035,BR-106,/images/capture_0875.jpg,0.83,Cloudy,30.0,Daytime,Construction,Heavy,37,Southbound,Parking Violation,,Friday,3,12,3,2025
cbdf0031-bc3d-4120-b57c-995509efc082,VBK7377,Acre,Collector,Truck,Chevrolet,Tracker,Curitiba,Silver,2023,2025-03-18 10:41:27,2.086079,-47.141515,BR-101,/images/capture_0876.jpg,0.71,Cloudy,16.6,Dawn,Construction,Standstill,17,Westbound,Stop Sign,,Tuesday,10,12,3,2025
5a2a2ea2-dd3c-44bc-89af-bfa7b4cf163a,QGZ2G17,Piauí,Official,Van,Mitsubishi,Eclipse Cross,Campo Grande,Orange,2020,2025-03-19 02:15:17,-27.588174,-42.453291,BR-112,/images/capture_0877.jpg,0.86,Clear,23.5,Dawn,Potholes,Light,40,Northbound,Red Light,Perferendis nam non omnis possimus adipisci earum quis.,Wednesday,2,12,3,2025
8e2e590c-044b-465b-a7f9-20a3e46785bd,WCN0M11,Minas Gerais,Standard,Car,Renault,Captur,São Gonçalo,Silver,2015,2025-03-18 00:24:27,0.592821,-65.143998,BR-128,/images/capture_0878.jpg,0.82,Partly Cloudy,28.5,Dusk,Dry,Light,16,Southbound,Parking Violation,,Tuesday,0,12,3,2025
5005b8fb-f71d-4384-aa43-69c6087b91c2,LKR9X46,Mato Grosso,Standard,Car,Kia,Sorento,Curitiba,Gray,2013,2025-02-24 21:48:58,-25.527489,-50.124384,BR-110,/images/capture_0879.jpg,0.8,Stormy,19.7,Dawn,Flooded,Heavy,88,Southbound,Parking Violation,,Monday,21,9,2,2025
e761141e-b8c3-4105-9ca2-0cd17a53d163,RZR4C10,Pará,Diplomatic,Motorcycle,Mitsubishi,L200,Campo Grande,White,2023,2025-02-27 00:26:19,-26.993544,-39.406211,BR-105,/images/capture_0880.jpg,0.94,Partly Cloudy,24.2,Daytime,Wet,Light,93,Southwest,Stop Sign,,Thursday,0,9,2,2025
8bdcbf4d-604f-4816-accf-c7987054b875,VSE0412,Rondônia,Official,Car,Jeep,Compass,Campinas,Black,2014,2025-03-14 12:53:34,0.023735,-50.609156,BR-105,/images/capture_0881.jpg,0.99,Clear,39.9,Dawn,Good Condition,Congested,61,Southeast,Stop Sign,Expedita delectus corporis omnis architecto qui.,Friday,12,11,3,2025
5e5198d6-ef99-4beb-9a4e-642edc44280a,CUD4197,Paraná,Collector,Truck,Mercedes-Benz,Classe E,Recife,Green,2016,2025-03-16 09:10:18,2.249581,-67.171776,BR-104,/images/capture_0882.jpg,0.98,Foggy,28.3,Daytime,Flooded,Moderate,83,Northbound,Regular Scan,,Sunday,9,11,3,2025
a321880f-8784-4e91-9609-8bdd3e3e3a14,ZMW9H25,Mato Grosso do Sul,Temporary,Car,Kia,Sorento,Salvador,Yellow,2010,2025-03-04 10:36:24,-6.015232,-62.809085,BR-113,/images/capture_0883.jpg,0.72,Rainy,39.0,Nighttime,Flooded,Heavy,64,Southwest,Regular Scan,,Tuesday,10,10,3,2025
5c86d57a-8dc1-4fa7-9648-cc9535fe5406,BAQ6N87,São Paulo,Commercial,Van,Chevrolet,Spin,São Gonçalo,Silver,2022,2025-02-27 11:52:24,-12.030917,-40.979446,BR-106,/images/capture_0884.jpg,0.95,Foggy,21.8,Low Visibility,Construction,Light,117,Northwest,Regular Scan,At minus fugiat.,Thursday,11,9,2,2025
898599bc-f571-4f4c-a034-f3160bb60022,AKN9V98,Minas Gerais,Standard,Truck,Mitsubishi,ASX,Duque de Caxias,Red,2016,2025-03-13 08:25:49,-25.449655,-47.22007,BR-113,/images/capture_0885.jpg,0.96,Foggy,29.0,Dusk,Dry,Heavy,49,Southwest,Parking Violation,,Thursday,8,11,3,2025
3bbe90ae-1d2b-4fb6-8c94-ad04a96a30ba,SNK3084,Minas Gerais,Temporary,Motorcycle,Fiat,Pulse,Natal,Blue,2010,2025-03-04 21:47:29,-28.032049,-41.927407,BR-122,/images/capture_0886.jpg,0.77,Stormy,27.8,Daytime,Flooded,Heavy,25,Northeast,Red Light,,Tuesday,21,10,3,2025
a3775b3c-a6e8-4eec-9492-0255bd33be8f,DQQ7W41,Amapá,Commercial,Motorcycle,BMW,X5,Campo Grande,Gray,2023,2025-03-05 21:24:38,-31.957976,-43.725905,BR-111,/images/capture_0887.jpg,0.73,Sunny,34.4,Nighttime,Flooded,Moderate,0,Southwest,Exit,,Wednesday,21,10,3,2025
a6720f04-dd52-4728-90f7-658a05d7ac77,MLN5698,Pernambuco,Commercial,Truck,Toyota,RAV4,Guarulhos,Black,2015,2025-03-22 18:08:20,-29.149751,-65.328502,BR-122,/images/capture_0888.jpg,0.71,Partly Cloudy,31.5,Dawn,Dry,Congested,99,Northeast,Stop Sign,,Saturday,18,12,3,2025
171654fa-0b13-43b3-aaa6-12ebc5a45d8b,DHS6V63,Santa Catarina,Official,Motorcycle,Kia,Stonic,Natal,Yellow,2022,2025-03-19 22:54:56,-26.499055,-60.234102,BR-126,/images/capture_0889.jpg,0.9,Cloudy,21.1,Daytime,Potholes,Standstill,77,Southwest,Red Light,Exercitationem fuga quam quod necessitatibus assumenda amet.,Wednesday,22,12,3,2025
c1fafb91-25b2-41ac-8524-687f69d6a652,UVQ4W76,Maranhão,Temporary,Car,Mitsubishi,L200,Maceió,Green,2016,2025-03-13 09:39:19,-26.864136,-68.912777,BR-109,/images/capture_0890.jpg,0.84,Foggy,16.4,Dusk,Wet,Light,7,Northbound,Entry,,Thursday,9,11,3,2025
b64f4b0c-d28a-4a1c-bb54-bb4e6e8986bc,EEM7942,Maranhão,Temporary,SUV,Honda,HR-V,Guarulhos,Silver,2010,2025-03-07 21:19:19,-33.61782,-57.563444,BR-119,/images/capture_0891.jpg,0.74,Rainy,18.7,Low Visibility,Wet,Heavy,1,Northwest,Stop Sign,Quidem amet aspernatur ipsam.,Friday,21,10,3,2025
e28aa48f-5715-40ba-ba66-1440ba2ed1e0,ZJG6185,Roraima,Official,Truck,Fiat,Uno,Rio de Janeiro,Red,2013,2025-02-28 02:30:03,-31.248103,-70.537646,BR-129,/images/capture_0892.jpg,0.78,Stormy,36.8,Dusk,Wet,Standstill,56,Eastbound,Speeding,,Friday,2,9,2,2025
cf7c5f25-92b7-4f9f-94c0-7da7de88aeb0,ICF5497,Distrito Federal,Official,Bus,Volkswagen,Jetta,Natal,Brown,2020,2025-02-24 08:55:52,-13.393361,-60.389688,BR-121,/images/capture_0893.jpg,0.78,Cloudy,32.0,Nighttime,Flooded,Heavy,116,Eastbound,Stop Sign,,Monday,8,9,2,2025
06d7ba4f-ba3c-4693-bd2e-dfc91eb4b032,UOX8861,Roraima,Official,Bus,Ford,Bronco,Salvador,Red,2021,2025-03-07 00:29:10,-15.755075,-72.558325,BR-113,/images/capture_0894.jpg,0.71,Sunny,33.5,Low Visibility,Dry,Heavy,10,Southbound,Exit,,Friday,0,10,3,2025
9106295d-24ce-49ec-b5ff-342cff254001,YLL8116,Piauí,Collector,Bus,Hyundai,i30,Campo Grande,Gray,2015,2025-02-22 02:59:24,-18.941246,-58.572094,BR-128,/images/capture_0895.jpg,0.91,Foggy,26.6,Low Visibility,Construction,Congested,18,Southwest,Speeding,Laborum ipsam earum quidem beatae inventore.,Saturday,2,8,2,2025
